review_id,customer_id,product_id,rating,review_text,review_date
R01484,C0448,P0005,4,Amazing product,2025-04-02
R01485,C0200,P0019,4, Average quality ,2023-10-20
R01486,C0488,P0047,4,i love this product,2024-06-19
R01487,C0012,P0100,1,Fast delivery,2023-11-22
R01488,C0355,P0063,5,product is okay,2025-08-10
R01489,C0405,P0003,5, Excellent ,2025-01-24
R01490,C0237,P0056,3,NOT WORTH THE PRICE,2024-04-19
R01491,C0232,P0085,1,I love this product,2025-09-27
R01492,C0342,P0083,4,GOOD PRODUCT,2023-02-27
R01493,C0336,P0046,4,TERRIBLE EXPERIENCE,2023-07-21
R01494,C0145,P0003,5, I love this product ,2023-12-14
R01495,C0495,P0030,5,average quality,2025-04-15
R01496,C0372,P0006,2, Average quality ,2023-08-31
R01497,C0033,P0064,5,GOOD PRODUCT,2025-11-17
R01498,C0078,P0018,3,GOOD PRODUCT,2023-10-21
R01499,C0046,P0097,5,will buy again,2024-03-07
R01500,C0003,P0023,5,Amazing product,2024-12-29
R01501,C0401,P0095,1,Very good quality,2024-09-14
R01502,C0463,P0087,4,I LOVE THIS PRODUCT,2023-12-28
R01503,C0029,P0091,5,FAST DELIVERY,2025-01-28
R01504,C0124,P0062,4, Poor packaging ,2024-01-20
R01505,C0015,P0033,5, Amazing product ,2025-10-09
R01506,C0360,P0099,4,Average quality,2024-10-03
R01507,C0279,P0037,4,Average quality,2023-10-07
R01508,C0119,P0026,5,excellent,2024-05-18
R01509,C0436,P0082,5,Poor packaging,2024-09-21
R01510,C0444,P0054,5,fast delivery,2023-05-16
R01511,C0022,P0027,4, Will buy again ,2024-08-18
R01512,C0406,P0007,4,POOR PACKAGING,10/10/2023
R01513,C0107,P0006,4, Very good quality ,2025-05-14
R01514,C0208,P0085,5,Terrible experience,2024-06-05
R01515,C0379,P0034,5,TERRIBLE EXPERIENCE,26/03/2023
R01516,C0328,P0096,3, Amazing product ,2024-05-12
R01517,C0149,P0016,5, I love this product ,2025-09-18
R01518,C0321,P0025,5,excellent,2024-08-06
R01519,C0334,P0030,5,TERRIBLE EXPERIENCE,2023-03-28
R01520,C0361,P0059,5,VERY GOOD QUALITY,08/11/2023
R01521,C0052,P0081,5,poor packaging,2023-11-23
R01522,C0197,P0086,2,GOOD PRODUCT,2025-06-07
R01523,C0292,P0022,5,excellent,2023-05-18
R01524,C0193,P0060,4,product is okay,2025-12-03
R01525,C0044,P0085,2,Terrible experience,2023-02-25
R01526,C0486,P0008,4,BAD PRODUCT,2024-04-27
R01527,C0286,P0031,5,NOT WORTH THE PRICE,2025-09-09
R01528,C0395,P0087,5,BAD PRODUCT,2024-12-29
R01529,C0452,P0041,4,excellent,2025-01-02
R01530,C0139,P0085,4,Very good quality,2023-05-23
R01531,C0349,P0025,5,fast delivery,20/08/2024
R01532,C0232,P0089,5,BAD PRODUCT,2025-12-07
R01533,C0304,P0073,4, Will buy again ,2025-03-14
R01534,C0414,P0003,3,product is okay,2023-11-18
R01535,C0360,P0034,3, Amazing product ,2023-10-22
R01536,C0037,P0061,2,product is okay,2024-12-07
R01537,C0134,P0042,5,Good product,2023-04-01
R01538,C0013,P0084,5,Excellent,2025-01-17
R01539,C0071,P0067,5,Not worth the price,2024-05-09
R01540,C0121,P0074,5,PRODUCT IS OKAY,2023-07-03
R01541,C0436,P0092,1,I love this product,2024-04-08
R01542,C0471,P0067,3,Bad product,2025-06-29
R01543,C0164,P0028,4,TERRIBLE EXPERIENCE,2024-08-28
R01544,C0027,P0023,4,Will buy again,2024-09-06
R01545,C0201,P0067,4,AMAZING PRODUCT,2023-12-17
R01546,C0286,P0047,3,Poor packaging,2024-12-07
R01547,C0379,P0024,5,GOOD PRODUCT,2023-05-31
R01548,C0473,P0015,1,product is okay,2025-01-15
R01549,C0156,P0100,5,AVERAGE QUALITY,2024-09-26
R01550,C0073,P0001,4,I love this product,2024-07-09
R01551,C0054,P0094,2,WILL BUY AGAIN,2025-08-12
R01552,C0097,P0087,1,Bad product,2023-12-15
R01553,C0334,P0058,2,I love this product,2024-11-03
R01554,C0028,P0018,5,fast delivery,2024-05-29
R01555,C0322,P0077,5,POOR PACKAGING,2024-05-08
R01556,C0014,P0027,4, Bad product ,2023-01-13
R01557,C0055,P0093,5,GOOD PRODUCT,15/04/2024
R01558,C0068,P0066,5,terrible experience,2023-05-19
R01559,C0077,P0097,2, Amazing product ,2025-07-18
R01560,C0175,P0058,3,fast delivery,2025-01-01
R01561,C0059,P0020,5, Not worth the price ,2024-03-15
R01562,C0330,P0008,4,I LOVE THIS PRODUCT,2025-05-23
R01563,C0478,P0084,5,Will buy again,09/03/2024
R01564,C0012,P0024,3,bad product,2024-12-15
R01565,C0199,P0055,2,not worth the price,2025-12-26
R01566,C0090,P0016,5, Bad product ,2025-09-28
R01567,C0083,P0013,4,EXCELLENT,2024-03-14
R01568,C0296,P0092,4, Fast delivery ,2023-12-29
R01569,C0485,P0048,5,not worth the price,2024-12-18
R01570,C0033,P0075,4,BAD PRODUCT,2024-10-29
R01571,C0017,P0075,5,WILL BUY AGAIN,2024-09-14
R01572,C0039,P0097,5,average quality,2025-10-17
R01573,C0107,P0098,4,i love this product,2025-05-25
R01574,C0387,P0058,5,TERRIBLE EXPERIENCE,2023-12-26
R01575,C0214,P0038,4,TERRIBLE EXPERIENCE,2025-11-06
R01576,C0220,P0040,4,i love this product,2025-06-13
R01577,C0184,P0085,4, Fast delivery ,2025-10-14
R01578,C0003,P0042,4,Very good quality,2025-04-13
R01579,C0482,P0007,5,NOT WORTH THE PRICE,2025-08-08
R01580,C0397,P0075,5,,2024-07-27
R01581,C0035,P0013,5,FAST DELIVERY,2023-01-11
R01582,C0071,P0043,4,Not worth the price,2025-10-27
R01583,C0159,P0022,4,Not worth the price,2024-06-21
R01584,C0313,P0064,4, Amazing product ,2025-01-01
R01585,C0374,P0070,1,GOOD PRODUCT,2024-09-05
R01586,C0209,P0001,5,WILL BUY AGAIN,2025-03-09
R01587,C0361,P0024,3,poor packaging,2025-01-30
R01588,C0152,P0014,1,NOT WORTH THE PRICE,2023-10-19
R01589,C0170,P0001,5,terrible experience,2023-11-30
R01590,C0315,P0021,6, Bad product ,2024-11-16
R01591,C0095,P0099,3,TERRIBLE EXPERIENCE,2024-04-04
R01592,C0090,P0075,4,product is okay,2024-07-30
R01593,C0420,P0049,3, Bad product ,2025-10-05
R01594,C0166,P0093,4, Very good quality ,2024-08-24
R01595,C0135,P0076,4,i love this product,2023-07-07
R01596,C0050,P0017,4,product is okay,2024-11-04
R01597,C0386,P0072,3,Amazing product,2024-05-07
R01598,C0280,P0041,5,Excellent,2024-04-09
R01599,C0443,P0085,4,average quality,2023-05-17
R01600,C0178,P0029,4,fast delivery,2024-11-26
R01601,C0282,P0092,3,I LOVE THIS PRODUCT,2024-10-20
R01602,C0004,P0074,2, Will buy again ,2023-04-01
R01603,C0046,P0064,2, product is okay ,2024-09-10
R01604,C0235,P0032,5,Terrible experience,2023-05-10
R01605,C0148,P0078,2,NOT WORTH THE PRICE,2024-05-04
R01606,C0436,P0004,3,amazing product,2023-07-17
R01607,,P0041,5,product is okay,2023-01-06
R01608,C0385,P0042,4, Amazing product ,2025-03-08
R01609,C0053,P0080,5,product is okay,2025-07-15
R01610,C0493,P0035,5,good product,2023-02-27
R01611,C0186,P0079,5,I love this product,2025-01-21
R01612,C0107,P0034,5, product is okay ,2024-08-18
R01613,C0377,P0035,-2,Bad product,2023-07-02
R01614,C0154,P0021,1, Good product ,2025-11-08
R01615,C0417,P0012,5,poor packaging,2024-01-18
R01616,C0475,P0053,4,FAST DELIVERY,2024-07-09
R01617,C0427,P0060,4,Poor packaging,2025-06-26
R01618,C0169,P0005,3,WILL BUY AGAIN,2025-02-03
R01619,C0172,P0016,4,Amazing product,
R01620,C0235,P0048,4,I love this product,2025-08-12
R01621,C0429,P0057,5, Terrible experience ,2025-02-15
R01622,C0016,P0088,5,NOT WORTH THE PRICE,2023-07-09
R01623,C0217,P0076,5,average quality,2023-08-19
R01624,C0187,P0013,3,bad product,2024-06-21
R01625,C0285,P0027,5,Not worth the price,2024-10-03
R01626,C0402,P0047,5, Amazing product ,2025-01-16
R01627,C0082,P0063,4,I love this product,2023-05-07
R01628,C0299,P0080,5,bad product,2023-10-07
R01629,C0430,P0085,4,VERY GOOD QUALITY,2025-02-06
R01630,C0345,P0086,4,average quality,2023-02-28
R01631,C0011,P0068,0,product is okay,2023-12-31
R01632,C0064,P0003,4, Good product ,14/12/2023
R01633,C0182,P0010,5, product is okay ,2023-10-09
R01634,C0320,P0098,1,Average quality,2025-01-18
R01635,C0363,P0100,5, Not worth the price ,2023-08-13
R01636,C0400,P0061,4,Excellent,2024-06-18
R01637,C0451,P0025,10,POOR PACKAGING,2024-12-09
R01638,C0339,P0055,5,excellent,2024-02-23
R01639,C0291,P0066,4, Will buy again ,2024-07-04
R01640,C0044,P0032,5, Will buy again ,2025-08-27
R01641,C0271,P0064,5,GOOD PRODUCT,2023-08-20
R01642,C0046,P0081,4, Terrible experience ,2023-06-29
R01643,C0119,P0030,2,terrible experience,2025-08-27
R01644,C0450,P0086,0,BAD PRODUCT,2024-03-02
R01645,C0137,P0031,3,bad product,2024-07-18
R01646,C0464,P0057,2, Good product ,2025-08-10
R01647,C0391,P0013,5,Bad product,2025-09-29
R01648,C0396,P0078,4, Not worth the price ,2024-05-06
R01649,C0262,P0063,3,terrible experience,2023-03-25
R01650,C0372,P0009,5,Excellent,2023-12-19
R01651,C0026,P0065,3,Bad product,2024-01-06
R01652,C0157,P0037,5,POOR PACKAGING,2024-08-24
R01653,C0367,P0031,5,fast delivery,2023-08-18
R01654,C0264,P0100,5,terrible experience,2023-07-20
R01655,C0131,P0076,4,fast delivery,2025-09-01
R01656,C0389,P0005,2,Terrible experience,2024-08-18
R01657,C0343,P0044,5,Amazing product,2023-02-04
R01658,C0401,P0081,1,bad product,2025-11-12
R01659,C0069,P0036,4,terrible experience,2023-07-19
R01660,C0362,P0016,4,POOR PACKAGING,2024-04-02
R01661,C0403,P0013,5, Excellent ,2025-10-09
R01662,C0142,P0027,4, Average quality ,2023-03-13
R01663,C0456,P0008,3,FAST DELIVERY,2025-08-26
R01664,C0171,,4, Terrible experience ,2023-07-06
R01665,C0115,P0032,4,FAST DELIVERY,2025-12-02
R01666,C0210,P0065,2,Bad product,2023-11-29
R01667,C0322,P0043,1,bad product,2025-09-23
R01668,C0284,P0048,5,average quality,2025-04-07
R01669,C0048,P0050,3,I love this product,2023-01-18
R01670,C0214,P0022,5,Good product,2025-11-18
R01671,C0055,P0017,3,AVERAGE QUALITY,2023-01-21
R01672,C0397,P0085,4,Not worth the price,2025-06-05
R01673,C0326,P0082,4, Fast delivery ,2024-03-12
R01674,C0425,,4,bad product,2023-08-27
R01675,C0126,P0093,5,FAST DELIVERY,2023-03-31
R01676,C0052,P0014,5,EXCELLENT,08/07/2024
R01677,C0311,P0049,3,poor packaging,2024-10-30
R01678,C0068,P0073,1,very good quality,2025-12-14
R01679,C0482,P0075,4, Amazing product ,2024-06-09
R01680,C0343,P0093,4, Amazing product ,2024-07-23
R01681,C0225,P0019,5,fast delivery,2024-08-26
R01682,C0076,P0085,4,Terrible experience,2023-04-23
R01683,C0129,P0040,4,BAD PRODUCT,2023-08-09
R01684,C0185,P0053,4,EXCELLENT,2024-06-10
R01685,C0482,P0034,5,not worth the price,2024-10-28
R01686,C0146,P0039,2,Average quality,2024-09-16
R01687,C0411,P0047,4,I love this product,2024-09-25
R01688,C0409,P0038,4,will buy again,2024-10-13
R01689,C0069,P0091,3,POOR PACKAGING,2025-11-12
R01690,C0409,P0051,4,Average quality,2025-02-15
R01691,C0009,P0072,4,amazing product,2024-04-14
R01692,C0129,P0031,5,Very good quality,2025-09-01
R01693,C0151,P0020,5,VERY GOOD QUALITY,2024-05-01
R01694,C0051,P0029,5, Terrible experience ,2025-06-13
R01695,C0317,P0064,5,FAST DELIVERY,2024-06-17
R01696,C0316,P0028,4,i love this product,2025-09-20
R01697,C0068,P0096,4, Terrible experience ,2025-06-22
R01698,C0186,P0033,5, Bad product ,2023-12-01
R01699,C0085,P0041,3, Terrible experience ,2023-01-04
R01700,C0437,P0068,5,product is okay,2024-03-07
R01701,C0051,P0024,3,average quality,2025-08-30
R01702,C0118,P0059,3, Bad product ,31/03/2023
R01703,C0468,P0009,4,AMAZING PRODUCT,2025-09-16
R01704,C0422,P0062,4, Good product ,2023-04-17
R01705,C0121,P0021,5,excellent,2025-09-29
R01706,C0108,P0029,5,FAST DELIVERY,2023-11-23
R01707,C0001,P0068,2,Fast delivery,2025-12-20
R01708,C0328,P0059,3,FAST DELIVERY,2024-12-30
R01709,C0280,P0023,5,NOT WORTH THE PRICE,2024-04-08
R01710,C0045,P0068,3,amazing product,2024-07-29
R01711,C0395,P0099,5,fast delivery,2023-07-24
R01712,C0286,P0067,5,fast delivery,2025-11-05
R01713,C0353,P0075,4,poor packaging,2023-07-11
R01714,C0467,P0013,4,terrible experience,2024-07-07
R01715,C0062,P0064,3,WILL BUY AGAIN,2024-04-26
R01716,C0400,P0083,4,good product,2025-04-23
R01717,C0103,P0085,3,AMAZING PRODUCT,2024-10-15
R01718,C0416,P0040,4,EXCELLENT,20/01/2024
R01719,C0347,P0059,4,will buy again,2023-07-22
R01720,C0228,P0017,5, product is okay ,2023-01-26
R01721,C0425,P0073,3,product is okay,2024-03-17
R01722,C0076,P0036,3,TERRIBLE EXPERIENCE,2024-02-06
R01723,C0498,P0099,5, Good product ,2023-02-20
R01724,C0042,P0088,5,WILL BUY AGAIN,2025-07-30
R01725,C0193,P0025,3, Excellent ,2023-10-01
R01726,C0117,P0001,4, product is okay ,2025-11-22
R01727,C0341,P0064,5,TERRIBLE EXPERIENCE,2023-12-16
R01728,C0246,P0065,4,excellent,2023-02-28
R01729,C0061,P0018,5,very good quality,
R01730,C0318,P0070,4,AMAZING PRODUCT,2025-06-03
R01731,C0040,P0007,5,bad product,2024-09-13
R01732,C0292,P0065,5,product is okay,2024-01-02
R01733,C0084,P0036,4, Average quality ,2025-01-07
R01734,C0020,P0057,3,Not worth the price,2023-06-07
R01735,C0418,P0070,4, Excellent ,2023-06-24
R01736,C0397,P0073,2,I LOVE THIS PRODUCT,2025-10-06
R01737,C0183,P0014,4,Not worth the price,2025-04-10
R01738,C0469,P0008,4, Very good quality ,2025-12-31
R01739,,P0036,1,AVERAGE QUALITY,2023-02-12
R01740,C0239,P0057,5,Not worth the price,2023-05-02
R01741,C0444,P0017,2,excellent,2023-07-19
R01742,C0174,P0061,4,fast delivery,2023-07-08
R01743,C0018,P0003,1,Excellent,2025-03-01
R01744,C0385,P0069,5,FAST DELIVERY,2025-08-23
R01745,C0123,P0075,5,TERRIBLE EXPERIENCE,2025-08-30
R01746,C0122,P0071,5,Average quality,2025-07-12
R01747,C0419,P0012,5,will buy again,2024-07-05
R01748,C0188,P0065,5,VERY GOOD QUALITY,2025-03-06
R01749,C0025,P0023,3,VERY GOOD QUALITY,
R01750,C0040,P0069,5, Bad product ,2024-01-29
R01751,C0437,P0061,4,bad product,2024-11-07
R01752,C0048,P0018,5,Amazing product,2025-12-03
R01753,C0381,P0027,5, Terrible experience ,27/06/2023
R01754,C0195,P0020,2,EXCELLENT,2025-06-21
R01755,C0019,P0050,1,Terrible experience,2025-07-19
R01756,C0286,P0093,5,Bad product,2024-12-18
R01757,C0079,P0074,3, Bad product ,2024-10-29
R01758,C0456,P0051,4,fast delivery,2024-07-24
R01759,C0114,P0010,4,not worth the price,2023-07-08
R01760,C0182,P0077,4, Good product ,2024-02-27
R01761,C0116,P0046,4,Will buy again,2024-07-31
R01762,C0477,P0027,3,i love this product,2023-11-23
R01763,C0131,P0056,5,NOT WORTH THE PRICE,2025-07-14
R01764,C0382,P0017,5,Bad product,2025-04-18
R01765,C0247,P0050,5,VERY GOOD QUALITY,2025-10-06
R01766,C0226,P0076,4,Good product,2024-07-22
R01767,C0385,P0043,5,Bad product,2023-10-20
R01768,C0388,P0022,4,WILL BUY AGAIN,2023-03-30
R01769,C0401,P0055,4,average quality,2023-10-29
R01770,C0310,P0058,4, Poor packaging ,2023-04-18
R01771,C0118,P0062,4, Very good quality ,2025-03-26
R01772,C0332,P0025,1,average quality,2025-11-13
R01773,C0468,P0029,5, Very good quality ,2023-08-11
R01774,C0063,P0045,4,NOT WORTH THE PRICE,2024-12-03
R01775,C0453,P0073,3,amazing product,2025-01-28
R01776,C0048,P0013,3, Terrible experience ,2024-10-13
R01777,C0094,P0033,3,good product,2023-07-11
R01778,C0347,P0095,4,Average quality,2024-03-13
R01779,C0239,P0079,5,terrible experience,2023-05-05
R01780,C0213,P0071,5, Good product ,2025-12-23
R01781,C0124,P0044,5,POOR PACKAGING,2025-01-26
R01782,C0258,P0083,5,EXCELLENT,2025-05-24
R01783,C0135,P0082,3,POOR PACKAGING,2025-07-07
R01784,C0314,P0058,4,,2025-09-16
R01785,C0179,P0094,3, Average quality ,2023-11-28
R01786,C0332,P0008,5, Will buy again ,2024-09-13
R01787,C0272,P0022,3, Terrible experience ,2025-09-04
R01788,C0264,P0033,4, Amazing product ,2025-10-10
R01789,C0271,P0042,5, Good product ,2025-07-16
R01790,C0329,P0056,4, Terrible experience ,2025-09-12
R01791,C0391,P0041,5,EXCELLENT,2023-04-27
R01792,C0055,P0043,5, Poor packaging ,2023-01-12
R01793,C0207,P0057,4, Poor packaging ,2024-06-19
R01794,C0056,P0078,4,excellent,2023-11-22
R01795,C0212,P0062,5, Very good quality ,2023-11-13
R01796,C0088,P0028,4, I love this product ,2023-08-05
R01797,C0005,P0093,0,bad product,2025-01-23
R01798,C0329,P0050,5,Excellent,2024-10-13
R01799,C0393,P0072,2,I love this product,2024-12-19
R01800,C0188,P0027,4,bad product,2023-03-27
R01801,C0126,P0049,4,very good quality,2024-03-29
R01802,C0011,P0009,5,average quality,2024-09-30
R01803,C0141,P0014,5,amazing product,2025-09-14
R01804,C0289,P0085,3, Average quality ,2023-05-26
R01805,C0109,P0055,5,i love this product,2024-11-02
R01806,C0008,P0050,4,Amazing product,2024-03-30
R01807,C0374,P0099,3, Terrible experience ,2025-12-09
R01808,C0137,P0006,5,Very good quality,2023-07-07
R01809,C0427,P0025,4,good product,2024-05-23
R01810,C0249,P0004,5, Amazing product ,2025-07-30
R01811,C0136,P0053,2, I love this product ,2023-04-27
R01812,C0244,P0090,4,Excellent,2025-09-01
R01813,C0327,P0014,3, Not worth the price ,2023-10-21
R01814,C0313,P0022,4,I love this product,2024-09-25
R01815,C0025,P0011,4,GOOD PRODUCT,03/02/2023
R01816,C0327,P0078,5,PRODUCT IS OKAY,2025-06-25
R01817,C0027,P0001,4,Amazing product,2025-08-04
R01818,C0263,P0028,2,BAD PRODUCT,2025-01-28
R01819,C0353,P0051,5,Not worth the price,2023-05-27
R01820,C0194,P0013,4,GOOD PRODUCT,2025-12-14
R01821,C0403,P0032,5, Terrible experience ,2025-07-18
R01822,C0256,P0008,1,GOOD PRODUCT,2023-07-25
R01823,C0077,P0097,1, Bad product ,2023-09-29
R01824,C0087,P0090,5,Not worth the price,2024-03-22
R01825,C0484,P0079,5, Good product ,2024-10-14
R01826,C0382,P0005,2,Very good quality,2023-06-06
R01827,C0458,P0070,5,very good quality,2025-02-14
R01828,C0405,P0035,4,WILL BUY AGAIN,2023-08-18
R01829,C0196,P0060,1,NOT WORTH THE PRICE,2025-11-27
R01830,C0432,P0009,5,good product,2023-08-14
R01831,C0157,P0011,4, Very good quality ,2025-05-21
R01832,C0092,P0072,3,Bad product,2023-11-07
R01833,C0291,P0049,4, Average quality ,2023-10-04
R01834,C0470,P0076,5,fast delivery,2025-11-04
R01835,C0063,P0056,5,i love this product,2023-10-26
R01836,C0460,P0063,2,,2023-11-16
R01837,C0130,P0039,5,TERRIBLE EXPERIENCE,2025-03-10
R01838,C0019,P0021,4, Will buy again ,2024-07-18
R01839,C0081,P0092,5,Very good quality,2025-11-27
R01840,C0406,P0019,5,FAST DELIVERY,23/06/2024
R01841,C0026,P0043,5,Will buy again,2025-08-13
R01842,C0317,P0043,5,Good product,2023-12-16
R01843,C0496,P0033,4, product is okay ,2023-10-11
R01844,C0126,P0048,4, Bad product ,2024-04-10
R01845,C0238,P0081,2,Fast delivery,2024-08-11
R01846,C0255,P0016,4,PRODUCT IS OKAY,2024-02-02
R01847,C0080,P0003,3,not worth the price,2023-07-04
R01848,C0316,P0082,5,bad product,2023-01-30
R01849,C0399,P0068,3,not worth the price,2025-07-09
R01850,C0375,P0060,4,AVERAGE QUALITY,2024-09-21
R01851,C0086,P0023,4, Poor packaging ,2025-09-28
R01852,C0256,P0025,4,Amazing product,2023-05-07
R01853,C0428,P0039,1,AMAZING PRODUCT,2025-06-04
R01854,C0358,P0075,3,Not worth the price,2025-05-04
R01855,C0230,P0097,4, Not worth the price ,2023-12-24
R01856,C0017,P0081,4,Bad product,2025-06-08
R01857,C0160,P0079,5,amazing product,2023-05-24
R01858,C0327,P0006,5,Average quality,2025-10-06
R01859,C0213,P0039,2,amazing product,2024-11-02
R01860,C0426,P0042,5,PRODUCT IS OKAY,2025-10-25
R01861,C0376,P0039,5, Not worth the price ,2024-12-05
R01862,C0368,P0016,4,Excellent,2025-07-11
R01863,C0102,P0033,2,Bad product,2025-08-11
R01864,C0298,P0028,4,product is okay,2023-12-24
R01865,C0435,P0060,4,Terrible experience,2024-03-16
R01866,C0401,P0100,3,bad product,2025-08-17
R01867,C0219,P0042,5, Average quality ,2025-12-30
R01868,C0066,P0064,5,average quality,2024-08-16
R01869,C0353,P0040,5,Fast delivery,2024-07-17
R01870,C0097,P0094,5,good product,2023-02-27
R01871,C0052,P0039,3,excellent,2025-02-26
R01872,C0388,P0073,4,AVERAGE QUALITY,2025-01-05
R01873,C0104,P0071,5,POOR PACKAGING,2023-12-19
R01874,C0111,P0018,5,Excellent,2024-09-17
R01875,C0171,P0093,5,excellent,2024-03-23
R01876,C0214,P0066,4,terrible experience,2023-11-28
R01877,C0397,P0098,5,Poor packaging,2025-04-30
R01878,C0395,P0062,5, product is okay ,2025-01-24
R01879,C0462,P0082,4,bad product,2023-01-11
R01880,C0114,P0090,5,amazing product,2023-01-02
R01881,C0120,P0082,2,i love this product,2025-03-23
R01882,C0314,P0010,2,Fast delivery,2025-07-24
R01883,C0005,P0013,4,average quality,2023-07-02
R01884,C0041,P0046,2,will buy again,2025-12-18
R01885,C0195,P0020,2,EXCELLENT,2023-05-22
R01886,C0313,P0035,4,bad product,2023-05-31
R01887,C0280,P0060,2,will buy again,2025-04-09
R01888,C0296,P0100,4,very good quality,2025-02-09
R01889,C0308,P0058,3,PRODUCT IS OKAY,2025-01-16
R01890,C0455,P0057,1,Will buy again,2023-10-08
R01891,C0411,P0048,2,Very good quality,2023-03-20
R01892,C0310,P0072,5,Very good quality,2023-05-08
R01893,C0297,P0034,1,average quality,2024-03-28
R01894,C0072,P0059,1, I love this product ,2024-04-06
R01895,C0008,P0087,3, Not worth the price ,2024-11-18
R01896,C0149,P0019,4,i love this product,2025-04-25
R01897,C0284,P0002,5, product is okay ,2025-12-13
R01898,C0443,P0026,3,bad product,2025-03-17
R01899,C0214,P0095,5, Excellent ,2023-07-25
R01900,C0127,P0011,2, Will buy again ,2023-05-06
R01901,C0118,P0077,4, Poor packaging ,2025-09-01
R01902,C0142,P0014,5, Average quality ,2024-01-16
R01903,C0459,P0038,4,bad product,2024-03-28
R01904,C0193,P0086,1,terrible experience,2024-06-10
R01905,C0455,P0015,5, Average quality ,2024-02-12
R01906,C0104,P0094,4,Poor packaging,2023-05-10
R01907,C0154,P0091,0,WILL BUY AGAIN,2023-10-03
R01908,C0372,P0077,5,fast delivery,2024-09-28
R01909,C0183,P0069,5,average quality,2025-08-29
R01910,C0286,P0075,3, Average quality ,2025-09-27
R01911,C0069,P0066,5, Amazing product ,2025-09-18
R01912,C0083,P0084,5,AVERAGE QUALITY,2024-11-14
R01913,C0235,P0073,5,Poor packaging,2024-01-01
R01914,C0409,P0037,3,FAST DELIVERY,2024-12-07
R01915,C0014,P0094,5,PRODUCT IS OKAY,2024-07-26
R01916,C0011,P0002,3,VERY GOOD QUALITY,2024-09-06
R01917,C0313,P0052,5, Very good quality ,2023-08-13
R01918,C0429,P0061,5,I LOVE THIS PRODUCT,2025-12-14
R01919,C0144,P0048,4, Excellent ,2023-03-06
R01920,C0226,P0091,5,AMAZING PRODUCT,2025-02-17
R01921,C0066,P0096,4,not worth the price,2023-12-28
R01922,C0111,P0031,5,Amazing product,2024-11-24
R01923,C0475,P0094,5, Good product ,2023-03-08
R01924,C0322,P0017,5,product is okay,2024-12-10
R01925,C0483,P0026,5,Amazing product,2024-11-16
R01926,C0094,P0082,5, Fast delivery ,2025-03-30
R01927,C0233,P0063,5,product is okay,2024-03-22
R01928,C0419,P0046,2,BAD PRODUCT,2024-09-29
R01929,C0369,P0063,4,TERRIBLE EXPERIENCE,07/03/2023
R01930,C0049,P0095,2,Very good quality,2023-05-09
R01931,C0063,P0063,4, Excellent ,2024-02-27
R01932,C0101,P0053,4,bad product,2024-08-25
R01933,C0324,P0023,5,Very good quality,2024-11-20
R01934,C0220,P0075,2,average quality,2024-09-29
R01935,C0254,P0071,3,I love this product,2023-05-24
R01936,C0036,P0030,4,Fast delivery,2024-03-17
R01937,C0357,P0086,4,poor packaging,2023-06-21
R01938,C0468,P0045,5,Terrible experience,2024-07-24
R01939,C0395,P0100,4,Bad product,2024-11-08
R01940,C0370,P0062,4,EXCELLENT,2025-05-19
R01941,C0102,P0087,5,terrible experience,2024-02-18
R01942,C0221,P0011,5,terrible experience,2023-11-12
R01943,C0307,P0079,1,Bad product,2025-05-11
R01944,C0339,P0093,5,WILL BUY AGAIN,2025-09-01
R01945,C0079,P0086,4,Will buy again,2025-08-24
R01946,C0053,P0041,4,Excellent,2025-03-24
R01947,C0405,P0018,5,Good product,2025-06-19
R01948,C0384,P0046,5, Good product ,2025-02-25
R01949,C0304,P0014,4, product is okay ,2023-09-21
R01950,C0280,P0041,5,will buy again,2025-03-21
R01951,C0290,P0036,4,average quality,2023-06-11
R01952,C0421,P0074,4,Excellent,2024-02-25
R01953,C0464,P0011,2,VERY GOOD QUALITY,2024-10-17
R01954,C0327,P0091,4,Poor packaging,2024-10-12
R01955,C0015,P0022,4, Not worth the price ,
R01956,C0022,P0051,2,WILL BUY AGAIN,2023-01-21
R01957,C0385,P0053,5,EXCELLENT,2023-12-14
R01958,C0190,P0095,3,Very good quality,2024-10-28
R01959,C0075,P0077,5,PRODUCT IS OKAY,2023-07-02
R01960,C0182,P0052,4,VERY GOOD QUALITY,2024-02-13
R01961,C0032,P0057,5,will buy again,2024-05-07
R01962,C0264,P0057,5,very good quality,2024-08-18
R01963,C0349,P0042,4, Average quality ,
R01964,C0102,P0004,5,Good product,2025-08-08
R01965,C0401,P0044,5,product is okay,2025-07-12
R01966,C0241,P0038,5,Very good quality,2024-08-24
R01967,C0421,P0096,5,terrible experience,2024-12-10
R01968,C0257,P0027,5,VERY GOOD QUALITY,2025-04-02
R01969,C0388,P0023,3,FAST DELIVERY,2024-03-30
R01970,,P0032,5,Will buy again,2025-06-06
R01971,C0171,P0059,3, Will buy again ,2024-12-24
R01972,C0259,P0049,4,Not worth the price,2023-04-25
R01973,C0030,P0024,4, Fast delivery ,2023-02-17
R01974,C0196,P0055,4,not worth the price,2023-04-02
R01975,C0295,P0083,5, product is okay ,2025-01-01
R01976,C0480,P0047,1,will buy again,2023-10-31
R01977,C0486,P0007,4,NOT WORTH THE PRICE,2025-11-16
R01978,C0191,P0045,5,Will buy again,2024-03-04
R01979,C0391,P0033,3,I LOVE THIS PRODUCT,2024-07-09
R01980,C0333,P0091,5,Average quality,2023-05-12
