order_id,customer_id,product_id,order_date,quantity,discount,payment_method,order_status
O03429,C0447,P0020,2023-02-16,5,0.15,Easypaisa,Pending
O03430,C0182,P0011,2024-09-23,2,0.1,card,RETURNED
O03431,C0046,P0010,2024-10-11,2,0.3,CARD,Cancelled
O03432,C0031,P0080,2023-04-30,2,0.25,COD,Completed
O03433,C0293,P0036,2023-03-10,2,0.1,easypaisa,returned
O03434,C0372,P0065,2023-11-04,1,0.1,COD,RETURNED
O03435,C0176,P0032,12-11-2025,10,0.3,JazzCash,Pending
O03436,C0188,,2024-12-01,5,0.05,COD,CANCELLED
O03437,C0483,P0053,2025-05-30,10,0.25,cod,Completed
O03438,C0442,P0005,2024-06-16,1,0.3,BANK TRANSFER,completed
O03439,C0036,P0008,2024-05-17,3,0.2,Cod,Returned
O03440,C0423,P0054,2023-06-09,1,0.25,BANK TRANSFER,Pending
O03441,C0427,P0041,2023-06-14,1,0.0,cod,returned
O03442,C0258,P0028,2025-07-06,2,0.1,Easypaisa,Pending
O03443,C0040,P0040,2024-09-19,1,0.15,Cash,Pending
O03444,C0262,P0063,2023-01-01,1,0.15,cod,PENDING
O03445,C0205,P0086,2025-02-24,1,0.05,COD,Completed
O03446,C0380,P0048,2023-09-30,1,0.1,bank transfer,RETURNED
O03447,C0009,P0068,2023-05-19,1,0.05,COD,CANCELLED
O03448,C0355,P0030,2023-01-08,2,0.2,COD,Cancelled
O03449,C0255,P0055,2024-08-08,3,0.1,JAZZCASH,Pending
O03450,C0349,P0031,2025-12-31,1,0.05,Cash,returned
O03451,C0029,P0046,2023-05-18,1,0.0,Bank Transfer,Pending
O03452,C0193,P0005,2024-09-23,1,0.15,Card,cancelled
O03453,C0283,P0076,2023-07-04,1,0.25,Cod,returned
O03454,C0086,P0034,2025-07-21,1,0.1,Card,Completed
O03455,C0097,P0042,2024-06-21,1,0.0,COD,CANCELLED
O03456,C0470,P0093,2024-04-07,2,0.15,,Cancelled
O03457,C0430,P0046,2023-06-18,1,0.25,Cod,Pending
O03458,C0212,P0040,2025-10-14,1,0.0,Card,Completed
O03459,C0497,P0027,2025-01-20,1,0.25,card,COMPLETED
O03460,C0073,P0046,2025-11-18,1,0.1,Easypaisa,returned
O03461,C0274,P0011,2024-12-16,1,0.2,BANK TRANSFER,returned
O03462,C0327,P0022,2023-09-01,1,0.2,JazzCash,RETURNED
O03463,C0449,P0080,2023-04-29,3,0.2,jazzcash,completed
O03464,C0470,P0022,2025-02-07,1,0.3,Bank Transfer,completed
O03465,C0193,P0059,2024-12-07,2,0.05,Card,Cancelled
O03466,C0483,P0013,,1,0.3,Bank Transfer,COMPLETED
O03467,C0281,P0092,2023-03-26,2,0.05,Bank Transfer,COMPLETED
O03468,C0420,P0034,2025-02-27,1,0.05,COD,cancelled
O03469,C0160,P0021,2023-07-30,2,0.1,Bank Transfer,PENDING
O03470,C0382,P0031,2023-04-17,3,0.25,Cash,Cancelled
O03471,C0033,P0066,2024-10-05,0,0.05,JazzCash,completed
O03472,C0045,P0038,2025-04-02,1,0.05,CASH,Returned
O03473,C0452,P0083,2024-12-30,1,0.3,Cash,Completed
O03474,C0165,P0029,2023-03-21,1,0.3,JazzCash,returned
O03475,C0006,P0058,2025-06-22,1,0.25,,COMPLETED
O03476,C0458,P0007,2025-04-14,1,0.2,JazzCash,RETURNED
O03477,C0164,P0059,2025-04-13,2,0.25,EasyPaisa,Cancelled
O03478,C0384,P0040,2024-10-28,10,0.1,Cash,cancelled
O03479,C0306,P0076,2023-07-21,1,0.2,bank transfer,Returned
O03480,C0175,P0020,2023-04-23,1,0.25,CASH,completed
O03481,C0012,P0054,2023-08-03,4,0.25,EasyPaisa,Pending
O03482,C0354,P0079,2023-07-11,1,0.3,cod,Cancelled
O03483,C0082,P0086,2024-05-27,1,0.25,cash,pending
O03484,C0275,P0019,2025-05-04,3,0.05,Card,Completed
O03485,C0325,P0064,2024-12-29,4,0.15,Card,Pending
O03486,C0428,P0080,2025-02-20,5,0.0,Bank Transfer,cancelled
O03487,C0324,P0035,2025-10-13,2,0.25,Cash,Completed
O03488,C0006,P0045,2024-04-16,1,0.3,COD,Returned
O03489,C0253,P0017,2023-09-29,2,0.15,Cash,cancelled
O03490,C0081,P0019,2023-03-04,1,0.25,cod,PENDING
O03491,C0468,P0035,2024-11-26,2,0.25,Card,Returned
O03492,C0413,P0025,2025-08-06,4,0.05,bank transfer,RETURNED
O03493,C0046,P0038,2024-11-16,1,0.25,Cash,RETURNED
O03494,C0347,P0066,2023-02-17,2,0.05,cod,pending
O03495,C0009,P0049,2023-03-31,1,0.0,card,cancelled
O03496,C0135,P0002,2025-05-07,2,0.3,JazzCash,Pending
O03497,C0135,P0058,2025-03-28,2,0.2,jazzcash,Completed
O03498,C0368,P0075,2023-02-17,1,0.0,COD,returned
O03499,C0224,P0051,2024-06-15,1,0.0,Easypaisa,RETURNED
O03500,C0322,P0046,2025-06-02,3,0.05,Bank Transfer,PENDING
O03501,C0272,P0066,2025-11-11,1,0.15,JAZZCASH,pending
O03502,C0357,P0079,2024-05-01,1,0.15,COD,Completed
O03503,C0214,P0083,2023-09-20,3,0.05,bank transfer,completed
O03504,C0453,P0012,2023-07-20,2,0.3,CARD,Pending
O03505,C0005,P0036,2025-09-14,3,0.1,COD,Pending
O03506,C0463,P0011,2023-02-01,1,0.0,Card,Returned
O03507,C0063,P0098,2024-06-09,3,0.2,Bank Transfer,returned
O03508,C0374,P0032,2023-12-12,5,0.2,Jazzcash,RETURNED
O03509,C0038,P0076,2023-09-07,1,0.3,Bank Transfer,Completed
O03510,C0491,P0047,2024-04-22,1,0.05,BANK TRANSFER,cancelled
O03511,C0302,P0046,2023-07-10,5,0.15,easypaisa,Cancelled
O03512,C0328,P0008,2024-11-09,2,0.05,COD,Pending
O03513,C0253,P0002,2024-06-07,3,0.3,Bank Transfer,pending
O03514,C0418,P0081,2025-12-18,2,0.15,JazzCash,Pending
O03515,C0353,P0085,2023-11-02,2,0.05,JAZZCASH,Cancelled
O03516,C0447,P0021,2025-12-12,4,0.25,Bank Transfer,COMPLETED
O03517,C0390,P0098,2023-08-15,1,0.05,CARD,Returned
O03518,C0108,P0006,2025-06-13,3,0.2,JAZZCASH,Pending
O03519,C0275,P0094,2024-09-02,2,0.3,easypaisa,Pending
O03520,C0465,P0053,11-Oct-2025,1,0.2,EASYPAISA,Returned
O03521,C0166,P0071,2024-03-24,1,0.1,Cod,RETURNED
O03522,C0295,P0042,2025-08-30,1,0.0,Card,Returned
O03523,C0326,P0026,2023-06-16,4,0.1,Jazzcash,Returned
O03524,C0308,P0081,2023-11-21,4,0.25,bank transfer,Pending
O03525,C0141,P0069,2025-07-25,5,0.0,Cod,completed
O03526,C0362,P0082,2024-08-19,5,0.15,cod,Cancelled
O03527,C0220,P0057,2024-10-23,2,0.3,cod,Completed
O03528,C0405,P0079,2025-10-06,1,0.1,Card,RETURNED
O03529,C0314,P0053,2024-12-29,2,0.0,JazzCash,pending
O03530,C0160,P0015,2025-04-05,1,0.2,EASYPAISA,CANCELLED
O03531,C0479,P0093,2023-01-17,4,0.0,BANK TRANSFER,Cancelled
O03532,C0180,P0095,2025-10-29,3,0.0,cash,PENDING
O03533,C0402,P0025,2023-03-19,1,0.25,JAZZCASH,Pending
O03534,C0334,P0082,2023-11-14,1,0.1,CARD,cancelled
O03535,C0269,P0036,2024-03-16,1,0.25,Bank Transfer,Cancelled
O03536,C0246,P0049,2025-04-20,2,0.2,COD,Returned
O03537,C0224,P0084,2023-04-11,5,0.3,Cod,completed
O03538,C0141,P0002,2024-02-22,1,0.1,Bank Transfer,Completed
O03539,C0037,P0043,2024-03-24,1,0.05,jazzcash,PENDING
O03540,C0205,P0096,2025-09-22,1,0.1,Jazzcash,Returned
O03541,C0140,P0054,2023-02-02,1,0.2,card,PENDING
O03542,C0021,P0079,2025-06-14,1,0.1,cod,Pending
O03543,C0325,P0090,2023-10-10,1,0.0,COD,Returned
O03544,C0384,P0027,2025-03-20,4,0.3,JAZZCASH,Completed
O03545,C0055,P0077,2023-11-10,2,0.3,JAZZCASH,Pending
O03546,C0228,P0095,2023-11-11,3,0.1,Cod,Completed
O03547,C0088,P0011,2025-01-01,5,0.25,Cod,cancelled
O03548,C0286,P0032,2023-02-10,2,0.15,Jazzcash,RETURNED
O03549,C0282,P0018,2023/07/02,4,0.15,card,pending
O03550,C0134,P0028,2025-01-29,1,0.25,Bank Transfer,returned
O03551,C0148,P0096,2025-03-20,1,0.2,Bank Transfer,Completed
O03552,C0426,P0062,2024-12-04,1,0.3,Bank Transfer,Completed
O03553,C0311,P0065,2023-05-13,1,0.1,JazzCash,completed
O03554,C0079,P0074,2024-07-21,1,0.3,Jazzcash,Cancelled
O03555,C0174,P0027,2023-07-25,1,0.1,BANK TRANSFER,CANCELLED
O03556,C0267,P0098,2024-05-15,1,0.25,JazzCash,Pending
O03557,C0140,P0057,2025-06-30,1,0.15,JazzCash,Completed
O03558,C0247,P0003,2025-01-10,1,0.25,BANK TRANSFER,RETURNED
O03559,C0333,P0091,2024-03-06,2,0.1,card,Pending
O03560,C0275,P0061,05/10/2025,1,0.3,EASYPAISA,cancelled
O03561,,P0019,2023-01-06,3,0.1,Bank Transfer,COMPLETED
O03562,C0250,P0052,2024-05-08,1,0.0,JAZZCASH,CANCELLED
O03563,C0185,P0076,2025-08-07,1,0.0,COD,Completed
O03564,C0057,P0016,2024-11-13,2,0.15,EASYPAISA,Cancelled
O03565,C0393,P0037,2024-06-22,1,0.0,cod,returned
O03566,C0356,P0069,2025-09-17,1,0.1,JazzCash,PENDING
O03567,C0493,P0065,2024-11-20,1,0.0,card,returned
O03568,C0139,P0083,2025-09-26,1,0.15,BANK TRANSFER,Returned
O03569,C0449,P0084,2025-02-05,1,0.2,Cod,Returned
O03570,C0078,P0031,2023-10-24,1,0.1,JazzCash,Completed
O03571,C0428,P0100,2024-12-05,1,0.2,jazzcash,Pending
O03572,C0186,P0065,2023-07-20,2,0.15,CASH,CANCELLED
O03573,C0404,P0068,2024-06-21,2,0.0,Card,PENDING
O03574,C0086,P0031,2024-03-13,2,0.25,Cod,RETURNED
O03575,C0228,P0001,2024-09-07,1,0.0,Jazzcash,Pending
O03576,C0414,P0076,2025-06-29,2,0.0,JazzCash,Pending
O03577,C0343,P0076,2025-09-28,2,0.3,Cod,cancelled
O03578,C0499,P0038,2023-09-12,2,0.25,jazzcash,Returned
O03579,C0022,P0067,2024-03-19,1,0.1,JAZZCASH,pending
O03580,C0019,P0016,2025-08-03,1,0.2,EASYPAISA,Completed
O03581,C0010,P0010,2025-07-31,1,0.25,Cash,Completed
O03582,C0389,P0014,2025-06-16,2,0.15,Easypaisa,Returned
O03583,C0295,P0005,2025-09-28,1,0.25,Bank Transfer,Cancelled
O03584,C0484,P0068,2024-10-02,1,0.0,Easypaisa,Cancelled
O03585,C0057,P0096,2025-01-17,2,0.3,CARD,PENDING
O03586,C0228,P0052,2024-05-26,1,0.05,EasyPaisa,pending
O03587,C0123,P0048,2024-12-30,2,0.2,easypaisa,Completed
O03588,C0251,P0008,2025-07-19,1,0.2,Bank Transfer,Cancelled
O03589,C0139,P0100,2023-06-24,5,0.05,JazzCash,COMPLETED
O03590,C0386,P0025,2023-01-15,1,0.05,Cash,Pending
O03591,C0467,P0040,2023-12-04,1,0.1,BANK TRANSFER,Cancelled
O03592,C0222,P0052,2024-04-05,1,0.25,cod,Pending
O03593,C0227,P0099,2023-05-09,5,0.1,Bank Transfer,completed
O03594,C0101,P0091,2023-01-23,2,0.15,cod,Cancelled
O03595,C0412,P0047,2025-06-13,3,0.2,card,pending
O03596,C0423,P0004,2025-11-17,1,0.3,Jazzcash,Cancelled
O03597,C0486,P0086,2025-04-30,1,0.25,EASYPAISA,Returned
O03598,C0363,P0100,2023-05-20,1,0.2,BANK TRANSFER,pending
O03599,C0220,P0075,2023-08-01,1,0.05,COD,Cancelled
O03600,C0490,P0026,2023-12-07,1,0.25,COD,cancelled
O03601,C0166,P0021,2025-02-12,1,0.0,bank transfer,pending
O03602,C0405,P0083,2023-10-28,3,0.3,BANK TRANSFER,Returned
O03603,C0202,P0098,2024-10-14,1,0.1,COD,Returned
O03604,C0194,P0048,2024-03-15,1,0.25,JAZZCASH,Returned
O03605,C0147,P0010,2023-08-13,1,0.3,COD,Returned
O03606,C0044,P0028,2025-02-21,4,0.05,BANK TRANSFER,Completed
O03607,C0352,P0044,2023-10-23,1,0.2,cod,COMPLETED
O03608,C0354,P0076,2024-03-19,1,0.25,EASYPAISA,returned
O03609,C0400,P0013,2024-07-26,3,0.0,Jazzcash,Pending
O03610,C0344,P0018,2023-12-06,1,0.0,JAZZCASH,cancelled
O03611,C0102,P0032,2024-10-24,1,0.0,cash,Completed
O03612,C0095,P0057,2023-12-13,1,0.15,CASH,cancelled
O03613,C0001,P0066,2025-09-13,3,0.15,jazzcash,pending
O03614,C0465,P0062,2023-04-05,2,0.0,EASYPAISA,PENDING
O03615,C0223,P0014,2024-04-30,2,0.15,card,Returned
O03616,C0002,P0062,2025-05-12,2,0.25,Cash,Pending
O03617,C0095,P0013,2025-10-18,1,0.1,Bank Transfer,Pending
O03618,C0288,P0007,2024-09-05,1,0.15,BANK TRANSFER,Cancelled
O03619,C0023,P0029,2023-11-28,1,0.1,COD,returned
O03620,C0408,P0052,2024-06-09,2,0.15,Jazzcash,Completed
O03621,C0302,P0079,2023-06-20,1,0.1,Cod,CANCELLED
O03622,C0312,P0088,2023-02-11,1,0.1,BANK TRANSFER,COMPLETED
O03623,C0495,P0073,2025-09-23,2,0.05,JAZZCASH,Cancelled
O03624,C0173,P0085,2023-08-23,-5,0.2,Easypaisa,Completed
O03625,C0064,P0071,2023-05-22,2,0.1,bank transfer,Completed
O03626,C0097,P0051,2023-10-19,2,0.15,Cash,pending
O03627,C0142,P0023,2023-08-30,5,0.05,CASH,CANCELLED
O03628,C0327,P0051,2023-10-11,2,0.1,CARD,Pending
O03629,C0408,P0001,2023-10-15,1,0.15,bank transfer,COMPLETED
O03630,C0282,P0091,2025-11-10,1,0.3,JAZZCASH,completed
O03631,C0073,P0078,2024-04-19,1,0.1,Bank Transfer,CANCELLED
O03632,C0388,P0065,2024-09-02,1,0.3,bank transfer,Completed
O03633,C0003,P0053,2025-01-11,1,0.3,jazzcash,COMPLETED
O03634,C0246,P0040,2024-11-23,4,0.15,BANK TRANSFER,Cancelled
O03635,C0396,P0089,2024-12-07,1,0.05,COD,Completed
O03636,C0156,P0007,2023-07-01,1,0.2,Card,Cancelled
O03637,C0045,P0074,2024-11-07,1,1.5,Bank Transfer,Pending
O03638,C0290,P0075,2023-01-25,4,0.1,Bank Transfer,Pending
O03639,C0052,P0064,2025-10-06,1,0.15,COD,COMPLETED
O03640,C0099,P0005,2024-12-08,1,0.15,Cash,RETURNED
O03641,C0038,P0017,2024-06-03,4,0.25,EASYPAISA,Completed
O03642,C0169,P0012,2025/03/14,1,0.3,card,Returned
O03643,C0107,P0031,06-Jul-2025,1,0.1,cash,PENDING
O03644,C0392,P0052,2025-07-25,1,0.25,Easypaisa,completed
O03645,C0005,P0050,2024-07-27,1,0.1,cod,Pending
O03646,C0347,P0082,2024-04-22,3,0.25,EASYPAISA,Cancelled
O03647,C0023,P0030,2024-04-07,1,0.2,Easypaisa,PENDING
O03648,C0171,P0097,2025-10-20,3,0.1,JAZZCASH,Completed
O03649,C0400,P0001,2024-09-10,1,0.2,cash,Returned
O03650,C0359,P0057,2024-03-20,3,0.2,cash,returned
O03651,C0199,P0003,2024-11-29,3,0.05,Easypaisa,Completed
O03652,C0233,P0077,2025-01-07,3,0.25,Jazzcash,Pending
O03653,C0212,P0016,2023-08-04,1,0.15,BANK TRANSFER,pending
O03654,C0201,P0040,,1,0.25,COD,RETURNED
O03655,C0215,P0044,08-02-2025,1,0.2,easypaisa,Cancelled
O03656,C0086,P0050,2024-03-06,1,0.1,JazzCash,Completed
O03657,C0389,,2023-01-22,2,0.1,cod,Pending
O03658,C0271,P0045,2025-05-03,1,0.15,EASYPAISA,Cancelled
O03659,C0473,P0084,2025-04-15,1,0.2,CARD,Pending
O03660,C0401,P0071,02/09/2025,1,0.3,EasyPaisa,PENDING
O03661,C0456,P0059,2025-06-18,2,0.15,Cash,CANCELLED
O03662,C0292,P0073,2025-04-12,1,0.05,EasyPaisa,PENDING
O03663,C0302,P0024,2025-06-28,1,0.3,Cash,Completed
O03664,C0485,P0057,2024-05-03,10,0.0,CARD,pending
O03665,C0089,P0024,2023-03-08,1,0.25,Card,RETURNED
O03666,C0104,P0021,2024-04-19,1,0.3,CARD,Completed
O03667,C0404,P0019,2024-03-17,2,0.05,JazzCash,RETURNED
O03668,C0195,P0003,2025-04-01,3,0.0,easypaisa,Returned
O03669,C0363,P0030,2023-01-05,1,0.1,COD,CANCELLED
O03670,C0098,P0044,2025-06-15,1,0.15,jazzcash,cancelled
O03671,C0307,P0040,2023-07-05,1,0.1,Card,pending
O03672,C0367,P0007,2023-03-09,2,0.3,JAZZCASH,RETURNED
O03673,C0272,P0072,2024-11-19,1,0.15,Jazzcash,Cancelled
O03674,C0055,P0015,2025-12-01,2,0.1,CARD,RETURNED
O03675,C0180,P0040,2023-10-21,1,0.0,jazzcash,Cancelled
O03676,C0499,P0057,2025-04-20,2,0.1,CARD,Returned
O03677,C0171,P0004,2025-09-09,2,0.15,Bank Transfer,PENDING
O03678,C0279,P0051,2023-02-26,2,0.0,card,Cancelled
O03679,C0087,P0016,2024-05-25,3,0.15,Cash,Completed
O03680,C0319,P0092,2024-10-29,2,0.15,Card,Cancelled
O03681,C0277,P0061,2025-12-10,2,0.05,bank transfer,PENDING
O03682,C0104,P0090,2023-06-06,1,0.05,JAZZCASH,RETURNED
O03683,C0409,P0053,2023-12-22,2,0.0,easypaisa,Pending
O03684,C0159,P0039,2023-08-24,1,0.05,CARD,cancelled
O03685,C0278,P0072,2025-11-03,1,0.0,Cash,Returned
O03686,C0041,P0090,2023-03-26,1,0.15,JazzCash,Returned
O03687,C0351,P0011,2023-11-04,4,0.05,COD,Cancelled
O03688,C0375,P0091,2023-01-08,1,0.15,jazzcash,Returned
O03689,C0188,P0035,2023-05-17,1,0.2,Easypaisa,CANCELLED
O03690,C0338,P0090,2023-05-20,1,0.1,easypaisa,Pending
O03691,C0068,P0060,10-16-2024,2,0.0,Cash,Returned
O03692,C0088,P0052,2025-07-05,-1,0.05,CASH,Cancelled
O03693,C0445,P0093,2025-03-26,1,0.2,JazzCash,RETURNED
O03694,C0377,P0070,2024-01-22,1,0.2,JAZZCASH,Pending
O03695,C0073,P0031,2024-03-18,1,0.25,cod,Completed
O03696,C0219,P0007,2023-06-30,3,0.1,EasyPaisa,Cancelled
O03697,C0118,P0018,2025-04-01,1,0.1,Cod,RETURNED
O03698,C0257,P0091,2023-07-24,2,0.15,cash,COMPLETED
O03699,C0187,P0006,2023-08-07,2,0.15,bank transfer,Pending
O03700,C0343,P0017,2023-02-26,2,0.1,CASH,Cancelled
O03701,C0024,P0016,2023-11-13,1,0.25,Jazzcash,cancelled
O03702,C0122,P0030,2023-11-02,5,0.15,Cash,Returned
O03703,C0295,P0083,2024-02-09,2,0.2,JazzCash,Cancelled
O03704,C0304,P0014,2024-12-04,1,0.25,Jazzcash,Returned
O03705,C0416,P0016,2023-06-08,1,0.05,Bank Transfer,PENDING
O03706,,P0037,2023-12-04,5,0.3,easypaisa,Returned
O03707,C0426,P0059,2024-09-11,2,0.0,Jazzcash,CANCELLED
O03708,C0154,P0072,2025-08-15,3,0.2,easypaisa,CANCELLED
O03709,C0198,P0017,2024-12-09,2,0.2,bank transfer,CANCELLED
O03710,C0355,P0009,2023-12-31,1,0.2,Easypaisa,Pending
O03711,C0121,P0098,2025/06/08,2,0.15,EASYPAISA,CANCELLED
O03712,C0452,P0097,2024-06-12,1,0.25,jazzcash,CANCELLED
O03713,C0323,P0044,2024-09-15,2,0.15,bank transfer,pending
O03714,C0085,P0078,2025-02-09,1,0.0,JazzCash,PENDING
O03715,C0386,P0092,2024-09-21,1,0.2,COD,completed
O03716,C0428,P0021,07-Apr-2023,2,0.05,JazzCash,Completed
O03717,C0329,P0038,2023-09-14,1,0.2,EasyPaisa,Completed
O03718,C0321,P0004,2023-04-13,2,0.0,Bank Transfer,Completed
O03719,C0215,P0090,2024-12-26,1,0.15,EasyPaisa,Cancelled
O03720,C0148,P0022,2025-04-10,1,0.3,Cod,CANCELLED
O03721,C0065,P0047,2024-06-19,2,0.0,Card,Pending
O03722,C0401,P0077,2024-04-17,1,0.3,cash,Returned
O03723,C0473,P0081,2023-05-01,4,0.25,jazzcash,CANCELLED
O03724,C0239,P0031,2023-08-11,4,0.0,easypaisa,Cancelled
O03725,C0420,P0024,2025-03-22,1,0.0,JazzCash,pending
O03726,C0492,P0043,2025-05-12,2,0.3,CASH,Completed
O03727,C0325,P0009,2025-12-04,1,0.2,CARD,Cancelled
O03728,C0169,P0079,2025-12-16,10,0.1,EASYPAISA,returned
O03729,C0084,P0021,2024-05-11,3,0.3,COD,Returned
O03730,C0316,P0054,2025-04-30,4,0.15,EASYPAISA,COMPLETED
O03731,C0181,P0032,2023-02-10,2,0.05,easypaisa,Cancelled
O03732,C0380,P0039,2025-08-10,2,0.05,Easypaisa,Returned
O03733,C0006,P0006,2024-02-20,1,0.2,Cash,COMPLETED
O03734,C0361,P0082,2023-04-24,1,-0.2,EasyPaisa,pending
O03735,C0035,P0083,2024-09-30,1,0.15,bank transfer,PENDING
O03736,C0128,P0095,2024-10-27,1,0.25,Cash,Returned
O03737,C0091,P0083,2024-05-24,1,0.2,easypaisa,Cancelled
O03738,C0371,P0091,2023-05-06,2,0.15,JazzCash,Returned
O03739,C0485,P0074,2024-04-05,2,0.1,card,PENDING
O03740,C0301,P0003,2024-07-21,1,0.05,Cod,cancelled
O03741,C0406,P0089,2024-12-11,1,0.15,Bank Transfer,Cancelled
O03742,C0172,P0059,2024-02-10,1,0.3,bank transfer,Completed
O03743,C0457,P0029,2024-05-19,1,0.15,Card,Returned
O03744,C0175,P0032,2024-03-02,1,0.05,EasyPaisa,Returned
O03745,C0052,P0023,2023-11-09,1,0.15,jazzcash,Completed
O03746,C0325,P0073,2025-02-05,1,0.3,Easypaisa,Cancelled
O03747,C0029,P0031,2024-04-16,1,0.1,Cash,Pending
O03748,C0025,P0017,2024-05-24,3,0.1,Cash,Completed
O03749,C0250,P0091,2023-07-03,1,0.1,Jazzcash,Pending
O03750,C0028,P0076,2024-06-30,2,0.25,Cash,RETURNED
O03751,C0078,P0020,2024-09-04,4,0.15,Jazzcash,completed
O03752,C0041,P0076,11-17-2023,1,0.1,Cash,Cancelled
O03753,C0165,P0030,2025-11-11,3,0.0,easypaisa,COMPLETED
O03754,C0301,P0012,2024-05-25,3,0.25,Jazzcash,Completed
O03755,C0179,P0092,2024-04-02,2,0.1,BANK TRANSFER,returned
O03756,C0477,P0098,2023-05-21,2,0.3,Easypaisa,completed
O03757,C0171,P0089,2025-10-15,3,0.1,Jazzcash,Pending
O03758,C0487,P0016,2025-03-14,1,0.05,CARD,Cancelled
O03759,C0143,P0053,2024-05-18,1,0.3,EASYPAISA,Completed
O03760,C0382,P0053,2023-10-02,3,0.0,COD,Returned
O03761,C0457,P0092,2025-06-04,1,0.05,CASH,Completed
O03762,C0235,P0056,30/05/2023,1,0.1,CARD,COMPLETED
O03763,C0161,P0078,2025-02-28,1,0.1,COD,PENDING
O03764,C0305,P0058,2025-08-01,3,0.1,card,Cancelled
O03765,C0355,P0055,2023-02-19,4,0.2,CASH,Completed
O03766,C0056,P0006,2023-06-11,4,0.3,EasyPaisa,Completed
O03767,C0435,P0007,2024-03-19,2,0.15,BANK TRANSFER,COMPLETED
O03768,C0276,P0077,2024-02-29,1,0.3,EASYPAISA,Completed
O03769,C0198,P0032,2025-12-07,1,0.2,easypaisa,Returned
O03770,C0046,P0068,2024-12-24,4,0.2,CASH,Returned
O03771,C0322,P0005,2025-02-20,1,0.15,Bank Transfer,Cancelled
O03772,C0195,P0062,2023-12-27,1,0.0,EasyPaisa,Cancelled
O03773,C0366,P0063,2023-11-17,3,0.25,COD,Completed
O03774,C0345,P0086,2024-08-17,1,0.25,card,Pending
O03775,C0108,P0046,2025-05-10,1,0.15,Bank Transfer,CANCELLED
O03776,C0373,P0093,2023-02-28,5,0.05,cash,Pending
O03777,C0310,P0057,2025-12-01,2,0.2,COD,Returned
O03778,C0053,P0083,2024-06-06,1,0.1,BANK TRANSFER,Cancelled
O03779,C0211,P0060,2023-06-12,1,0.15,jazzcash,Completed
O03780,C0484,P0056,2025-02-15,1,0.25,easypaisa,Pending
O03781,C0191,P0009,22-Nov-2024,2,0.0,Cash,PENDING
O03782,C0156,P0046,2025-06-01,1,0.25,bank transfer,returned
O03783,C0421,P0052,2024-02-29,20,0.05,cash,COMPLETED
O03784,C0470,P0081,2025-06-17,1,0.05,cash,COMPLETED
O03785,C0069,P0045,2025-12-19,3,0.1,easypaisa,RETURNED
O03786,C0389,P0028,2024-05-06,2,0.25,EasyPaisa,Pending
O03787,C0407,P0031,2023-02-07,2,0.0,easypaisa,Pending
O03788,C0353,P0072,2025-09-12,1,0.3,CARD,Pending
O03789,C0056,P0048,2024-08-02,1,0.25,Card,Completed
O03790,C0437,P0014,2023-10-22,1,0.0,CARD,Returned
O03791,C0490,P0038,2024-11-21,1,0.25,CASH,Returned
O03792,C0152,P0076,2023-03-06,1,0.25,COD,Completed
O03793,C0341,P0073,2024-03-03,2,0.15,EasyPaisa,Pending
O03794,C0122,P0067,2025-11-10,1,0.1,Easypaisa,Completed
O03795,C0201,P0028,2023-01-28,1,0.3,JazzCash,Cancelled
O03796,C0270,P0029,2023-05-02,1,0.2,cash,returned
O03797,C0115,P0041,2023-11-19,2,0.2,Card,Completed
O03798,C0252,P0089,2024-07-23,1,0.2,BANK TRANSFER,pending
O03799,C0161,P0035,2025-04-26,2,0.05,Bank Transfer,pending
O03800,C0355,P0025,2025-01-05,1,0.2,Easypaisa,cancelled
O03801,C0075,P0044,2023-11-14,1,0.1,cod,PENDING
O03802,C0029,P0001,2023-12-06,1,0.0,,Cancelled
O03803,C0460,P0037,2023-03-21,1,0.25,EasyPaisa,PENDING
O03804,C0437,P0014,2024-01-13,1,0.25,Jazzcash,completed
O03805,C0423,P0034,2023-07-29,4,5.0,Cod,Cancelled
O03806,C0396,P0065,2023-01-25,1,0.15,EASYPAISA,pending
O03807,C0023,P0091,2023-08-24,3,0.05,Bank Transfer,Cancelled
O03808,C0250,P0068,,2,0.15,COD,COMPLETED
O03809,C0299,P0072,2025-02-20,2,0.15,Cash,returned
O03810,C0072,P0061,2025-03-11,2,0.3,BANK TRANSFER,Returned
O03811,C0156,P0039,2023-11-15,1,0.05,JAZZCASH,cancelled
O03812,C0129,P0069,2025-03-15,1,0.0,Card,PENDING
O03813,C0121,P0060,2023-06-07,1,0.0,Card,Completed
O03814,C0429,P0015,2025-12-27,1,0.05,easypaisa,pending
O03815,C0324,P0076,2023-09-07,4,0.3,Cash,cancelled
O03816,C0343,P0074,2025-04-17,1,0.0,Cash,Returned
O03817,C0233,P0012,2025-10-23,2,0.25,CASH,Completed
O03818,C0418,P0075,2023-09-14,2,0.3,easypaisa,CANCELLED
O03819,C0455,P0039,2025-09-22,1,0.2,COD,Cancelled
O03820,C0149,P0009,2023-04-03,1,0.0,jazzcash,Completed
O03821,C0102,P0097,2023-05-23,1,0.0,Bank Transfer,completed
O03822,C0160,P0002,2024-12-01,4,0.25,Cod,Cancelled
O03823,C0081,P0041,2023-08-26,1,0.2,cod,COMPLETED
O03824,C0159,P0040,2025-07-11,1,0.1,EasyPaisa,COMPLETED
